game_date,game_pk,pitcher_id,player,umpire_id,umpire_name,Prior_Umpire_Games,Candidate_Factor,OOS_Eligible,Base_Projection,Candidate_Projection,Actual_Strikeouts,Base_Absolute_Error,Candidate_Absolute_Error,Base_Error,Candidate_Error,Candidate_Win,Candidate_Loss,Candidate_Version,Validation_Version,Availability_Note
2026-08-11,824970,686930,Mason Barnett,594151,Ramon De Jesus,19,1.0,False,3.459270239141943,3.459270239141943,0.0,3.459270239141943,3.459270239141943,3.459270239141943,3.459270239141943,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823672,669358,Shane Baz,658325,Tyler Jones,17,1.0,False,5.076665598251974,5.076665598251974,2.0,3.0766655982519744,3.0766655982519744,3.0766655982519744,3.0766655982519744,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823672,805673,Zebby Matthews,658325,Tyler Jones,17,1.0,False,5.292388596361408,5.292388596361408,4.0,1.2923885963614081,1.2923885963614081,1.2923885963614081,1.2923885963614081,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823017,554430,Zack Wheeler,427248,Dan Iassogna,23,1.0307032367199904,True,5.113708402473249,5.27071580207139,5.0,0.11370840247324931,0.2707158020713898,0.11370840247324931,0.2707158020713898,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823017,681517,Kyle Leahy,427248,Dan Iassogna,23,1.0307032367199904,True,4.434771817643135,4.570933666559374,6.0,1.565228182356865,1.429066333440626,-1.565228182356865,-1.429066333440626,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824967,656876,Drew Rasmussen,482641,Adrian Johnson,15,1.0,False,5.378819291726495,5.378819291726495,3.0,2.3788192917264954,2.3788192917264954,2.3788192917264954,2.3788192917264954,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,825047,663372,Ryan Feltner,621660,Emil Jimenez,20,0.9834413573307474,True,4.26334716437203,4.1927519221022225,2.0,2.26334716437203,2.1927519221022225,2.26334716437203,2.1927519221022225,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,825047,518876,Merrill Kelly,621660,Emil Jimenez,20,0.9834413573307474,True,4.583344702255669,4.507450735101005,2.0,2.583344702255669,2.5074507351010054,2.583344702255669,2.5074507351010054,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823263,669160,Dustin May,427315,Alfonso Márquez,21,0.9644355243576139,True,4.859837383413874,4.6869998151654935,6.0,1.1401626165861263,1.3130001848345065,-1.1401626165861263,-1.3130001848345065,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823263,592662,Robbie Ray,427315,Alfonso Márquez,21,0.9644355243576139,True,5.052324860965883,4.87264157651064,4.0,1.052324860965883,0.8726415765106399,1.052324860965883,0.8726415765106399,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824241,656492,Foster Griffin,596805,John Libka,20,1.0497954771256235,True,5.372364059781617,5.639883491430995,3.0,2.372364059781617,2.6398834914309948,2.372364059781617,2.6398834914309948,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824241,664285,Framber Valdez,596805,John Libka,20,1.0497954771256235,True,4.726033431720969,4.961368521365163,3.0,1.7260334317209693,1.9613685213651628,1.7260334317209693,1.9613685213651628,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823833,669387,Carmen Mlodzinski,427537,Hunter Wendelstedt,22,1.0003694952388549,True,4.0459259725286,4.047420922912209,1.0,3.0459259725286003,3.0474209229122087,3.0459259725286003,3.0474209229122087,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823833,676083,Janson Junk,427537,Hunter Wendelstedt,22,1.0003694952388549,True,4.180725412905703,4.182270171040732,2.0,2.180725412905703,2.1822701710407317,2.180725412905703,2.1822701710407317,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,822698,656849,David Peterson,485856,Jonathan Parra,11,1.0,False,4.793542729116886,4.793542729116886,6.0,1.2064572708831136,1.2064572708831136,-1.2064572708831136,-1.2064572708831136,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823511,682243,Bryce Miller,608093,Junior Valentine,20,0.9875299272618182,True,5.483300285566592,5.414923132160284,5.0,0.48330028556659244,0.4149231321602844,0.48330028556659244,0.4149231321602844,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823511,701542,Will Warren,608093,Junior Valentine,20,0.9875299272618182,True,4.830626519208324,4.770388255142806,3.0,1.830626519208324,1.770388255142806,1.830626519208324,1.770388255142806,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,822779,624133,Ranger Suarez,691042,Willie Traynor,25,0.94,True,4.477654017973988,4.2089947768955485,2.0,2.477654017973988,2.2089947768955485,2.477654017973988,2.2089947768955485,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,822779,667755,José Soriano,691042,Willie Traynor,25,0.94,True,4.925171926160614,4.6296616105909765,4.0,0.9251719261606137,0.6296616105909765,0.9251719261606137,0.6296616105909765,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824883,804267,Zac Thornton,427164,Andy Fletcher,15,1.0,False,4.434887433347578,4.434887433347578,2.0,2.434887433347578,2.434887433347578,2.434887433347578,2.434887433347578,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824883,641816,Tyler Mahle,427164,Andy Fletcher,15,1.0,False,5.086881035303266,5.086881035303266,7.0,1.913118964696734,1.913118964696734,-1.913118964696734,-1.913118964696734,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824562,695076,Rhett Lowder,427554,Jim Wolf,20,1.0240290062201338,True,4.845516739681388,4.961949691558955,4.0,0.8455167396813881,0.9619496915589547,0.8455167396813881,0.9619496915589547,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824562,622491,Luis Castillo,427554,Jim Wolf,20,1.0240290062201338,True,5.077414760392842,5.199419991252521,10.0,4.922585239607158,4.800580008747479,-4.922585239607158,-4.800580008747479,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823916,663738,Daniel Lynch IV,427344,Bill Miller,22,1.0138744394889283,True,3.0354843043145308,3.0775999476143343,3.0,0.03548430431453076,0.07759994761433431,0.03548430431453076,0.07759994761433431,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823916,641778,Eric Lauer,427344,Bill Miller,22,1.0138744394889283,True,4.161318077633911,4.219054033496226,6.0,1.8386819223660886,1.780945966503774,-1.8386819223660886,-1.780945966503774,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823994,615698,Cal Quantrill,503586,Tripp Gibson,22,1.0048329674737944,True,4.138202343473262,4.158202140799248,6.0,1.861797656526738,1.841797859200752,-1.861797656526738,-1.841797859200752,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823994,691946,George Klassen,503586,Tripp Gibson,22,1.0048329674737944,True,3.858255496642796,3.876902319963659,5.0,1.141744503357204,1.123097680036341,-1.141744503357204,-1.123097680036341,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,824967,678022,Jack Perkins,482641,Adrian Johnson,15,1.0,False,4.615237274528287,4.615237274528287,2.0,2.615237274528287,2.615237274528287,2.615237274528287,2.615237274528287,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823187,605288,Adrian Houser,608158,Nate Tomlinson,22,0.94,True,3.824028402427333,3.594586698281693,5.0,1.175971597572667,1.405413301718307,-1.175971597572667,-1.405413301718307,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,823187,687911,Bryan King,608158,Nate Tomlinson,22,0.94,True,5.231113000659757,4.9172462206201715,1.0,4.231113000659757,3.9172462206201715,4.231113000659757,3.9172462206201715,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-12,822698,800600,Jackson Kent,485856,Jonathan Parra,11,1.0,False,4.987131452321712,4.987131452321712,6.0,1.0128685476782877,1.0128685476782877,-1.0128685476782877,-1.0128685476782877,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,824238,800048,Parker Messick,428442,James Hoye,21,0.992831999873282,True,5.693249422713524,5.652440210130076,6.0,0.3067505772864756,0.34755978986992364,-0.3067505772864756,-0.34755978986992364,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,824238,672456,Keider Montero,428442,James Hoye,21,0.992831999873282,True,4.214743913149588,4.184532628246048,0.0,4.214743913149588,4.184532628246048,4.214743913149588,4.184532628246048,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823829,677952,Braxton Ashcraft,665576,Brock Ballou,16,1.0,False,5.249966977526226,5.249966977526226,10.0,4.750033022473774,4.750033022473774,-4.750033022473774,-4.750033022473774,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823829,663969,Tyler Phillips,665576,Brock Ballou,16,1.0,False,3.866392782415895,3.866392782415895,6.0,2.133607217584105,2.133607217584105,-2.133607217584105,-2.133607217584105,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823508,669302,Logan Gilbert,427128,Rob Drake,23,0.9917007770741212,True,5.999279409012194,5.949490051802168,7.0,1.0007205909878056,1.0505099481978322,-1.0007205909878056,-1.0505099481978322,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823508,608331,Max Fried,427128,Rob Drake,23,0.9917007770741212,True,4.8420928252218784,4.801907217437564,4.0,0.8420928252218784,0.8019072174375639,0.8420928252218784,0.8019072174375639,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,824561,671096,Andrew Abbott,484198,Alan Porter,21,1.0371363515151997,True,4.790875567489774,4.968791206629656,3.0,1.790875567489774,1.968791206629656,1.790875567489774,1.968791206629656,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,824561,663436,Davis Martin,484198,Alan Porter,21,1.0371363515151997,True,4.709475301098596,4.884368031332344,3.0,1.7094753010985961,1.884368031332344,1.7094753010985961,1.884368031332344,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,822776,801139,Payton Tolle,427197,Chris Guccione,22,0.9511605104433853,True,5.411665879736916,5.147362880519617,4.0,1.4116658797369164,1.1473628805196174,1.4116658797369164,1.1473628805196174,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,822776,453286,Max Scherzer,427197,Chris Guccione,22,0.9511605104433853,True,4.002706076813793,3.807215955177048,4.0,0.0027060768137934232,0.19278404482295208,0.0027060768137934232,-0.19278404482295208,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,822696,592332,Kevin Gausman,427013,Lance Barksdale,23,1.0062514075354068,True,5.1805625411540674,5.212948348861484,7.0,1.8194374588459326,1.7870516511385164,-1.8194374588459326,-1.7870516511385164,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,822696,676917,Cade Cavalli,427013,Lance Barksdale,23,1.0062514075354068,True,5.284261858257167,5.317295932656939,10.0,4.715738141742833,4.682704067343061,-4.715738141742833,-4.682704067343061,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823669,605400,Aaron Nola,427129,Bruce Dreckman,22,1.0199418242109874,True,5.058942410672682,5.159826950919825,9.0,3.9410575893273183,3.8401730490801746,-3.9410575893273183,-3.8401730490801746,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823669,671737,Taj Bradley,427129,Bruce Dreckman,22,1.0199418242109874,True,5.521771862741471,5.631886066561439,3.0,2.5217718627414714,2.6318860665614388,2.5217718627414714,2.6318860665614388,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823995,594798,Jacob deGrom,427243,Marvin Hudson,18,1.0,False,5.515084930170935,5.515084930170935,3.0,2.515084930170935,2.515084930170935,2.515084930170935,2.515084930170935,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823995,700712,Walbert Ureña,427243,Marvin Hudson,18,1.0,False,4.713297608881091,4.713297608881091,5.0,0.28670239111890883,0.28670239111890883,-0.28670239111890883,-0.28670239111890883,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823915,675660,Shane Drohan,573597,Gabe Morales,22,0.9841660624606762,True,5.09499132605994,5.01431755163971,5.0,0.0949913260599402,0.014317551639710047,0.0949913260599402,0.014317551639710047,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-13,823915,808963,Roki Sasaki,573597,Gabe Morales,22,0.9841660624606762,True,5.157072926337631,5.075416155736263,2.0,3.157072926337631,3.0754161557362627,3.157072926337631,3.0754161557362627,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
